characteristic	 value	 user_id	 study_name	 
genoccupation	99-9999	9996572	ybalab.daniel.death1.0001
sex	m	9996572	ybalab.daniel.death1.0001
religion	none	9996572	ybalab.daniel.death1.0001
citizenship	us	9996572	ybalab.daniel.death1.0001
residence	us	9996572	ybalab.daniel.death1.0001
dayofbirth	.	9996573	ybalab.daniel.death1.0001
politicalid	1	9996573	ybalab.daniel.death1.0001
birthmonth	11	9996573	ybalab.daniel.death1.0001
birthyear	1967	9996573	ybalab.daniel.death1.0001
ethnicityomb	2	9996573	ybalab.daniel.death1.0001
religionid	2	9996573	ybalab.daniel.death1.0001
genoccupation	2931	9996573	ybalab.daniel.death1.0001
occupation	31-1000	9996573	ybalab.daniel.death1.0001
raceomb	6	9996573	ybalab.daniel.death1.0001
zipcode	63017	9996573	ybalab.daniel.death1.0001
education	7	9996573	ybalab.daniel.death1.0001
major	7	9996573	ybalab.daniel.death1.0001
sex	f	9996573	ybalab.daniel.death1.0001
reldenom	just a christian	9996573	ybalab.daniel.death1.0001
relfamily	nondenominational	9996573	ybalab.daniel.death1.0001
religion	protestant	9996573	ybalab.daniel.death1.0001
citizenship	us	9996573	ybalab.daniel.death1.0001
residence	us	9996573	ybalab.daniel.death1.0001
dayofbirth	.	9996580	ybalab.daniel.death1.0001
relfamily	.	9996580	ybalab.daniel.death1.0001
religionid	1	9996580	ybalab.daniel.death1.0001
birthmonth	11	9996580	ybalab.daniel.death1.0001
zipcode	14612	9996580	ybalab.daniel.death1.0001
birthyear	1979	9996580	ybalab.daniel.death1.0001
ethnicityomb	2	9996580	ybalab.daniel.death1.0001
politicalid	2	9996580	ybalab.daniel.death1.0001
genoccupation	25	9996580	ybalab.daniel.death1.0001
raceomb	6	9996580	ybalab.daniel.death1.0001
major	8	9996580	ybalab.daniel.death1.0001
education	9	9996580	ybalab.daniel.death1.0001
sex	f	9996580	ybalab.daniel.death1.0001
religion	none	9996580	ybalab.daniel.death1.0001
residence	sm	9996580	ybalab.daniel.death1.0001
citizenship	us	9996580	ybalab.daniel.death1.0001
dayofbirth	.	9996581	ybalab.daniel.death1.0001
relfamily	.	9996581	ybalab.daniel.death1.0001
major	1	9996581	ybalab.daniel.death1.0001
religionid	1	9996581	ybalab.daniel.death1.0001
birthyear	1997	9996581	ybalab.daniel.death1.0001
ethnicityomb	2	9996581	ybalab.daniel.death1.0001
politicalid	2	9996581	ybalab.daniel.death1.0001
genoccupation	25-9999	9996581	ybalab.daniel.death1.0001
birthmonth	4	9996581	ybalab.daniel.death1.0001
zipcode	43015	9996581	ybalab.daniel.death1.0001
education	5	9996581	ybalab.daniel.death1.0001
raceomb	6	9996581	ybalab.daniel.death1.0001
sex	f	9996581	ybalab.daniel.death1.0001
religion	otherrelig	9996581	ybalab.daniel.death1.0001
citizenship	us	9996581	ybalab.daniel.death1.0001
residence	us	9996581	ybalab.daniel.death1.0001
dayofbirth	.	9996582	ybalab.daniel.death1.0001
relfamily	.	9996582	ybalab.daniel.death1.0001
politicalid	0	9996582	ybalab.daniel.death1.0001
religionid	1	9996582	ybalab.daniel.death1.0001
zipcode	16417	9996582	ybalab.daniel.death1.0001
birthyear	1987	9996582	ybalab.daniel.death1.0001
ethnicityomb	2	9996582	ybalab.daniel.death1.0001
major	2	9996582	ybalab.daniel.death1.0001
birthmonth	4	9996582	ybalab.daniel.death1.0001
genoccupation	41	9996582	ybalab.daniel.death1.0001
education	5	9996582	ybalab.daniel.death1.0001
raceomb	6	9996582	ybalab.daniel.death1.0001
sex	f	9996582	ybalab.daniel.death1.0001
religion	none	9996582	ybalab.daniel.death1.0001
residence	sm	9996582	ybalab.daniel.death1.0001
citizenship	us	9996582	ybalab.daniel.death1.0001
dayofbirth	.	9996584	ybalab.daniel.death1.0001
politicalid	0	9996584	ybalab.daniel.death1.0001
birthyear	1989	9996584	ybalab.daniel.death1.0001
ethnicityomb	2	9996584	ybalab.daniel.death1.0001
major	2	9996584	ybalab.daniel.death1.0001
religionid	2	9996584	ybalab.daniel.death1.0001
birthmonth	3	9996584	ybalab.daniel.death1.0001
zipcode	33030	9996584	ybalab.daniel.death1.0001
genoccupation	41	9996584	ybalab.daniel.death1.0001
education	5	9996584	ybalab.daniel.death1.0001
raceomb	5	9996584	ybalab.daniel.death1.0001
sex	m	9996584	ybalab.daniel.death1.0001
religion	protestant	9996584	ybalab.daniel.death1.0001
citizenship	us	9996584	ybalab.daniel.death1.0001
residence	us	9996584	ybalab.daniel.death1.0001
dayofbirth	.	9996587	ybalab.daniel.death1.0001
education	10	9996587	ybalab.daniel.death1.0001
birthyear	1947	9996587	ybalab.daniel.death1.0001
ethnicityomb	2	9996587	ybalab.daniel.death1.0001
religionid	2	9996587	ybalab.daniel.death1.0001
zipcode	20817	9996587	ybalab.daniel.death1.0001
genoccupation	23	9996587	ybalab.daniel.death1.0001
occupation	23-xxxx	9996587	ybalab.daniel.death1.0001
politicalid	3	9996587	ybalab.daniel.death1.0001
birthmonth	6	9996587	ybalab.daniel.death1.0001
raceomb	6	9996587	ybalab.daniel.death1.0001
major	9	9996587	ybalab.daniel.death1.0001
sex	f	9996587	ybalab.daniel.death1.0001
religion	jewish	9996587	ybalab.daniel.death1.0001
relfamily	reform	9996587	ybalab.daniel.death1.0001
citizenship	us	9996587	ybalab.daniel.death1.0001
residence	us	9996587	ybalab.daniel.death1.0001
dayofbirth	.	9996593	ybalab.daniel.death1.0001
politicalid	0	9996593	ybalab.daniel.death1.0001
ethnicityomb	1	9996593	ybalab.daniel.death1.0001
major	10	9996593	ybalab.daniel.death1.0001
birthyear	1993	9996593	ybalab.daniel.death1.0001
religionid	2	9996593	ybalab.daniel.death1.0001
genoccupation	25-9999	9996593	ybalab.daniel.death1.0001
occupation	25-9999	9996593	ybalab.daniel.death1.0001
birthmonth	5	9996593	ybalab.daniel.death1.0001
education	5	9996593	ybalab.daniel.death1.0001
raceomb	8	9996593	ybalab.daniel.death1.0001
religion	catholic	9996593	ybalab.daniel.death1.0001
sex	f	9996593	ybalab.daniel.death1.0001
relfamily	roman catholic	9996593	ybalab.daniel.death1.0001
citizenship	us	9996593	ybalab.daniel.death1.0001
residence	us	9996593	ybalab.daniel.death1.0001
dayofbirth	.	9996594	ybalab.daniel.death1.0001
relfamily	.	9996594	ybalab.daniel.death1.0001
birthyear	1981	9996594	ybalab.daniel.death1.0001
ethnicityomb	2	9996594	ybalab.daniel.death1.0001
politicalid	2	9996594	ybalab.daniel.death1.0001
genoccupation	25	9996594	ybalab.daniel.death1.0001
birthmonth	3	9996594	ybalab.daniel.death1.0001
religionid	3	9996594	ybalab.daniel.death1.0001
zipcode	52003	9996594	ybalab.daniel.death1.0001
raceomb	6	9996594	ybalab.daniel.death1.0001
education	8	9996594	ybalab.daniel.death1.0001
major	8	9996594	ybalab.daniel.death1.0001
religion	catholic	9996594	ybalab.daniel.death1.0001
sex	m	9996594	ybalab.daniel.death1.0001
citizenship	us	9996594	ybalab.daniel.death1.0001
residence	us	9996594	ybalab.daniel.death1.0001
dayofbirth	.	9996598	ybalab.daniel.death1.0001
ethnicityomb	1	9996598	ybalab.daniel.death1.0001
religionid	1	9996598	ybalab.daniel.death1.0001
major	10	9996598	ybalab.daniel.death1.0001
birthmonth	11	9996598	ybalab.daniel.death1.0001
birthyear	1991	9996598	ybalab.daniel.death1.0001
genoccupation	25-9999	9996598	ybalab.daniel.death1.0001
occupation	25-9999	9996598	ybalab.daniel.death1.0001
politicalid	3	9996598	ybalab.daniel.death1.0001
zipcode	33175	9996598	ybalab.daniel.death1.0001
education	5	9996598	ybalab.daniel.death1.0001
raceomb	9	9996598	ybalab.daniel.death1.0001
sex	f	9996598	ybalab.daniel.death1.0001
religion	none	9996598	ybalab.daniel.death1.0001
residence	sm	9996598	ybalab.daniel.death1.0001
relfamily	spiritual, no organized religion	9996598	ybalab.daniel.death1.0001
citizenship	us	9996598	ybalab.daniel.death1.0001
dayofbirth	.	9996619	ybalab.daniel.death1.0001
politicalid	1	9996619	ybalab.daniel.death1.0001
genoccupation	11	9996619	ybalab.daniel.death1.0001
occupation	11-0000	9996619	ybalab.daniel.death1.0001
birthyear	1973	9996619	ybalab.daniel.death1.0001
ethnicityomb	2	9996619	ybalab.daniel.death1.0001
religionid	2	9996619	ybalab.daniel.death1.0001
major	4	9996619	ybalab.daniel.death1.0001
birthmonth	6	9996619	ybalab.daniel.death1.0001
raceomb	6	9996619	ybalab.daniel.death1.0001
education	7	9996619	ybalab.daniel.death1.0001
zipcode	98199	9996619	ybalab.daniel.death1.0001
reldenom	just a christian	9996619	ybalab.daniel.death1.0001
sex	m	9996619	ybalab.daniel.death1.0001
relfamily	nondenominational	9996619	ybalab.daniel.death1.0001
religion	protestant	9996619	ybalab.daniel.death1.0001
citizenship	us	9996619	ybalab.daniel.death1.0001
residence	us	9996619	ybalab.daniel.death1.0001
dayofbirth	.	9996621	ybalab.daniel.death1.0001
education	10	9996621	ybalab.daniel.death1.0001
major	11	9996621	ybalab.daniel.death1.0001
birthyear	1985	9996621	ybalab.daniel.death1.0001
ethnicityomb	2	9996621	ybalab.daniel.death1.0001
politicalid	2	9996621	ybalab.daniel.death1.0001
genoccupation	25-9999	9996621	ybalab.daniel.death1.0001
occupation	25-9999	9996621	ybalab.daniel.death1.0001
religionid	3	9996621	ybalab.daniel.death1.0001
zipcode	48124	9996621	ybalab.daniel.death1.0001
raceomb	5	9996621	ybalab.daniel.death1.0001
birthmonth	8	9996621	ybalab.daniel.death1.0001
relfamily	baptist	9996621	ybalab.daniel.death1.0001
sex	m	9996621	ybalab.daniel.death1.0001
reldenom	missionary baptist	9996621	ybalab.daniel.death1.0001
religion	protestant	9996621	ybalab.daniel.death1.0001
residence	sm	9996621	ybalab.daniel.death1.0001
citizenship	us	9996621	ybalab.daniel.death1.0001
dayofbirth	.	9996632	ybalab.daniel.death1.0001
relfamily	.	9996632	ybalab.daniel.death1.0001
major	1	9996632	ybalab.daniel.death1.0001
religionid	1	9996632	ybalab.daniel.death1.0001
birthyear	1984	9996632	ybalab.daniel.death1.0001
politicalid	2	9996632	ybalab.daniel.death1.0001
genoccupation	25-9999	9996632	ybalab.daniel.death1.0001
ethnicityomb	3	9996632	ybalab.daniel.death1.0001
birthmonth	6	9996632	ybalab.daniel.death1.0001
raceomb	6	9996632	ybalab.daniel.death1.0001
education	8	9996632	ybalab.daniel.death1.0001
zipcode	90034	9996632	ybalab.daniel.death1.0001
sex	f	9996632	ybalab.daniel.death1.0001
religion	none	9996632	ybalab.daniel.death1.0001
citizenship	us	9996632	ybalab.daniel.death1.0001
residence	us	9996632	ybalab.daniel.death1.0001
politicalid	-1	9996633	ybalab.daniel.death1.0001
dayofbirth	.	9996633	ybalab.daniel.death1.0001
ethnicityomb	.	9996633	ybalab.daniel.death1.0001
genoccupation	11	9996633	ybalab.daniel.death1.0001
occupation	11-9000	9996633	ybalab.daniel.death1.0001
birthyear	1957	9996633	ybalab.daniel.death1.0001
major	2	9996633	ybalab.daniel.death1.0001
religionid	2	9996633	ybalab.daniel.death1.0001
birthmonth	3	9996633	ybalab.daniel.death1.0001
raceomb	6	9996633	ybalab.daniel.death1.0001
zipcode	75225	9996633	ybalab.daniel.death1.0001
education	8	9996633	ybalab.daniel.death1.0001
sex	m	9996633	ybalab.daniel.death1.0001
relfamily	methodist	9996633	ybalab.daniel.death1.0001
religion	protestant	9996633	ybalab.daniel.death1.0001
reldenom	united methodist	9996633	ybalab.daniel.death1.0001
citizenship	us	9996633	ybalab.daniel.death1.0001
residence	us	9996633	ybalab.daniel.death1.0001
dayofbirth	.	9996642	ybalab.daniel.death1.0001
politicalid	1	9996642	ybalab.daniel.death1.0001
religionid	1	9996642	ybalab.daniel.death1.0001
birthyear	1965	9996642	ybalab.daniel.death1.0001
genoccupation	2931	9996642	ybalab.daniel.death1.0001
ethnicityomb	3	9996642	ybalab.daniel.death1.0001
occupation	31-1000	9996642	ybalab.daniel.death1.0001
education	5	9996642	ybalab.daniel.death1.0001
raceomb	6	9996642	ybalab.daniel.death1.0001
major	7	9996642	ybalab.daniel.death1.0001
zipcode	83873	9996642	ybalab.daniel.death1.0001
birthmonth	9	9996642	ybalab.daniel.death1.0001
sex	f	9996642	ybalab.daniel.death1.0001
relfamily	other: not listed	9996642	ybalab.daniel.death1.0001
religion	otherrelig	9996642	ybalab.daniel.death1.0001
citizenship	us	9996642	ybalab.daniel.death1.0001
residence	us	9996642	ybalab.daniel.death1.0001
dayofbirth	.	9996644	ybalab.daniel.death1.0001
major	.	9996644	ybalab.daniel.death1.0001
politicalid	0	9996644	ybalab.daniel.death1.0001
birthyear	1949	9996644	ybalab.daniel.death1.0001
ethnicityomb	2	9996644	ybalab.daniel.death1.0001
genoccupation	2931	9996644	ybalab.daniel.death1.0001
religionid	3	9996644	ybalab.daniel.death1.0001
occupation	31-1000	9996644	ybalab.daniel.death1.0001
education	4	9996644	ybalab.daniel.death1.0001
raceomb	5	9996644	ybalab.daniel.death1.0001
zipcode	85203	9996644	ybalab.daniel.death1.0001
birthmonth	9	9996644	ybalab.daniel.death1.0001
sex	f	9996644	ybalab.daniel.death1.0001
relfamily	nondenominational	9996644	ybalab.daniel.death1.0001
reldenom	nondenominational church	9996644	ybalab.daniel.death1.0001
religion	protestant	9996644	ybalab.daniel.death1.0001
citizenship	us	9996644	ybalab.daniel.death1.0001
residence	us	9996644	ybalab.daniel.death1.0001
politicalid	-1	9996652	ybalab.daniel.death1.0001
dayofbirth	.	9996652	ybalab.daniel.death1.0001
genoccupation	13	9996652	ybalab.daniel.death1.0001
occupation	13-2000	9996652	ybalab.daniel.death1.0001
birthyear	1965	9996652	ybalab.daniel.death1.0001
major	2	9996652	ybalab.daniel.death1.0001
ethnicityomb	3	9996652	ybalab.daniel.death1.0001
religionid	3	9996652	ybalab.daniel.death1.0001
raceomb	6	9996652	ybalab.daniel.death1.0001
education	7	9996652	ybalab.daniel.death1.0001
birthmonth	8	9996652	ybalab.daniel.death1.0001
zipcode	95762	9996652	ybalab.daniel.death1.0001
reldenom	just a christian	9996652	ybalab.daniel.death1.0001
sex	m	9996652	ybalab.daniel.death1.0001
relfamily	nondenominational	9996652	ybalab.daniel.death1.0001
religion	protestant	9996652	ybalab.daniel.death1.0001
citizenship	us	9996652	ybalab.daniel.death1.0001
residence	us	9996652	ybalab.daniel.death1.0001
dayofbirth	.	9996660	ybalab.daniel.death1.0001
ethnicityomb	1	9996660	ybalab.daniel.death1.0001
politicalid	1	9996660	ybalab.daniel.death1.0001
birthyear	1995	9996660	ybalab.daniel.death1.0001
major	2	9996660	ybalab.daniel.death1.0001
genoccupation	25-9999	9996660	ybalab.daniel.death1.0001
occupation	25-9999	9996660	ybalab.daniel.death1.0001
religionid	3	9996660	ybalab.daniel.death1.0001
birthmonth	4	9996660	ybalab.daniel.death1.0001
education	5	9996660	ybalab.daniel.death1.0001
raceomb	6	9996660	ybalab.daniel.death1.0001
zipcode	76110	9996660	ybalab.daniel.death1.0001
religion	catholic	9996660	ybalab.daniel.death1.0001
sex	f	9996660	ybalab.daniel.death1.0001
relfamily	roman catholic	9996660	ybalab.daniel.death1.0001
residence	sm	9996660	ybalab.daniel.death1.0001
citizenship	us	9996660	ybalab.daniel.death1.0001
politicalid	-2	9996665	ybalab.daniel.death1.0001
dayofbirth	.	9996665	ybalab.daniel.death1.0001
birthyear	1981	9996665	ybalab.daniel.death1.0001
ethnicityomb	2	9996665	ybalab.daniel.death1.0001
genoccupation	25	9996665	ybalab.daniel.death1.0001
occupation	25-2000	9996665	ybalab.daniel.death1.0001
birthmonth	3	9996665	ybalab.daniel.death1.0001
religionid	4	9996665	ybalab.daniel.death1.0001
zipcode	46048	9996665	ybalab.daniel.death1.0001
major	5	9996665	ybalab.daniel.death1.0001
raceomb	6	9996665	ybalab.daniel.death1.0001
education	7	9996665	ybalab.daniel.death1.0001
reldenom	church of god (anderson, in)	9996665	ybalab.daniel.death1.0001
relfamily	churchofgod	9996665	ybalab.daniel.death1.0001
sex	f	9996665	ybalab.daniel.death1.0001
religion	protestant	9996665	ybalab.daniel.death1.0001
residence	sm	9996665	ybalab.daniel.death1.0001
citizenship	us	9996665	ybalab.daniel.death1.0001
dayofbirth	.	9996673	ybalab.daniel.death1.0001
politicalid	1	9996673	ybalab.daniel.death1.0001
birthyear	1953	9996673	ybalab.daniel.death1.0001
ethnicityomb	2	9996673	ybalab.daniel.death1.0001
genoccupation	25	9996673	ybalab.daniel.death1.0001
occupation	25-2000	9996673	ybalab.daniel.death1.0001
religionid	4	9996673	ybalab.daniel.death1.0001
zipcode	47201	9996673	ybalab.daniel.death1.0001
birthmonth	5	9996673	ybalab.daniel.death1.0001
major	5	9996673	ybalab.daniel.death1.0001
raceomb	6	9996673	ybalab.daniel.death1.0001
education	9	9996673	ybalab.daniel.death1.0001
sex	f	9996673	ybalab.daniel.death1.0001
relfamily	methodist	9996673	ybalab.daniel.death1.0001
religion	protestant	9996673	ybalab.daniel.death1.0001
reldenom	united methodist	9996673	ybalab.daniel.death1.0001
citizenship	us	9996673	ybalab.daniel.death1.0001
residence	us	9996673	ybalab.daniel.death1.0001
dayofbirth	.	9996679	ybalab.daniel.death1.0001
sex	.	9996679	ybalab.daniel.death1.0001
politicalid	0	9996679	ybalab.daniel.death1.0001
major	11	9996679	ybalab.daniel.death1.0001
birthmonth	12	9996679	ybalab.daniel.death1.0001
genoccupation	15	9996679	ybalab.daniel.death1.0001
birthyear	1982	9996679	ybalab.daniel.death1.0001
ethnicityomb	2	9996679	ybalab.daniel.death1.0001
zipcode	27615	9996679	ybalab.daniel.death1.0001
religionid	4	9996679	ybalab.daniel.death1.0001
raceomb	6	9996679	ybalab.daniel.death1.0001
education	7	9996679	ybalab.daniel.death1.0001
religion	otherrelig	9996679	ybalab.daniel.death1.0001
citizenship	us	9996679	ybalab.daniel.death1.0001
residence	us	9996679	ybalab.daniel.death1.0001
dayofbirth	.	9996683	ybalab.daniel.death1.0001
politicalid	0	9996683	ybalab.daniel.death1.0001
birthmonth	10	9996683	ybalab.daniel.death1.0001
major	13	9996683	ybalab.daniel.death1.0001
birthyear	1984	9996683	ybalab.daniel.death1.0001
ethnicityomb	2	9996683	ybalab.daniel.death1.0001
religionid	2	9996683	ybalab.daniel.death1.0001
zipcode	29115	9996683	ybalab.daniel.death1.0001
education	5	9996683	ybalab.daniel.death1.0001
raceomb	5	9996683	ybalab.daniel.death1.0001
genoccupation	51	9996683	ybalab.daniel.death1.0001
occupation	51-1000	9996683	ybalab.daniel.death1.0001
sex	f	9996683	ybalab.daniel.death1.0001
relfamily	other: not listed	9996683	ybalab.daniel.death1.0001
religion	otherrelig	9996683	ybalab.daniel.death1.0001
residence	sm	9996683	ybalab.daniel.death1.0001
citizenship	us	9996683	ybalab.daniel.death1.0001
politicalid	-1	9996704	ybalab.daniel.death1.0001
dayofbirth	.	9996704	ybalab.daniel.death1.0001
relfamily	.	9996704	ybalab.daniel.death1.0001
birthmonth	10	9996704	ybalab.daniel.death1.0001
birthyear	1995	9996704	ybalab.daniel.death1.0001
ethnicityomb	2	9996704	ybalab.daniel.death1.0001
major	2	9996704	ybalab.daniel.death1.0001
religionid	2	9996704	ybalab.daniel.death1.0001
genoccupation	41	9996704	ybalab.daniel.death1.0001
education	5	9996704	ybalab.daniel.death1.0001
raceomb	5	9996704	ybalab.daniel.death1.0001
zipcode	70814	9996704	ybalab.daniel.death1.0001
religion	catholic	9996704	ybalab.daniel.death1.0001
sex	m	9996704	ybalab.daniel.death1.0001
residence	sm	9996704	ybalab.daniel.death1.0001
citizenship	us	9996704	ybalab.daniel.death1.0001
dayofbirth	.	9996717	ybalab.daniel.death1.0001
politicalid	0	9996717	ybalab.daniel.death1.0001
birthmonth	1	9996717	ybalab.daniel.death1.0001
birthyear	1971	9996717	ybalab.daniel.death1.0001
ethnicityomb	2	9996717	ybalab.daniel.death1.0001
genoccupation	25	9996717	ybalab.daniel.death1.0001
occupation	25-9000	9996717	ybalab.daniel.death1.0001
religionid	4	9996717	ybalab.daniel.death1.0001
major	5	9996717	ybalab.daniel.death1.0001
education	6	9996717	ybalab.daniel.death1.0001
raceomb	6	9996717	ybalab.daniel.death1.0001
zipcode	74003	9996717	ybalab.daniel.death1.0001
sex	f	9996717	ybalab.daniel.death1.0001
relfamily	other: not listed	9996717	ybalab.daniel.death1.0001
religion	otherrelig	9996717	ybalab.daniel.death1.0001
citizenship	us	9996717	ybalab.daniel.death1.0001
residence	us	9996717	ybalab.daniel.death1.0001
dayofbirth	.	9996725	ybalab.daniel.death1.0001
politicalid	0	9996725	ybalab.daniel.death1.0001
birthyear	1977	9996725	ybalab.daniel.death1.0001
ethnicityomb	2	9996725	ybalab.daniel.death1.0001
genoccupation	25	9996725	ybalab.daniel.death1.0001
religionid	4	9996725	ybalab.daniel.death1.0001
major	5	9996725	ybalab.daniel.death1.0001
birthmonth	6	9996725	ybalab.daniel.death1.0001
raceomb	6	9996725	ybalab.daniel.death1.0001
education	9	9996725	ybalab.daniel.death1.0001
